instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_celsius,atemp_celsius,hum_percent,windspeed_kmh,temp_bin,humidity_bin,is_weekend,month,year,windspeed_bin,time_period
11568,2012-05-02,summer,2012,5,4,0,Thursday,1,1,0.54,0.5152,0.88,0.0,2,2,4,22.14,25.759999999999998,88.0,0.0,20-30°C,75-100%,False,5,2012,,Night (0-6)
11569,2012-05-02,summer,2012,5,5,0,Thursday,1,1,0.54,0.5152,0.9,0.1343,2,31,33,22.14,25.759999999999998,90.0,8.9981,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11570,2012-05-02,summer,2012,5,6,0,Thursday,1,3,0.56,0.5303,0.84,0.0,3,117,120,22.96,26.515,84.0,0.0,20-30°C,75-100%,False,5,2012,,Night (0-6)
11571,2012-05-02,summer,2012,5,7,0,Thursday,1,2,0.54,0.5152,0.88,0.194,14,344,358,22.14,25.759999999999998,88.0,12.998000000000001,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11572,2012-05-02,summer,2012,5,8,0,Thursday,1,2,0.56,0.5303,0.88,0.0,26,640,666,22.96,26.515,88.0,0.0,20-30°C,75-100%,False,5,2012,,Morning (6-12)
11573,2012-05-02,summer,2012,5,9,0,Thursday,1,2,0.56,0.5303,0.88,0.0,26,289,315,22.96,26.515,88.0,0.0,20-30°C,75-100%,False,5,2012,,Morning (6-12)
11574,2012-05-02,summer,2012,5,10,0,Thursday,1,2,0.58,0.5455,0.83,0.1045,28,147,175,23.779999999999998,27.275,83.0,7.0015,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11575,2012-05-02,summer,2012,5,11,0,Thursday,1,2,0.58,0.5455,0.81,0.1343,39,145,184,23.779999999999998,27.275,81.0,8.9981,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11576,2012-05-02,summer,2012,5,12,0,Thursday,1,2,0.58,0.5455,0.83,0.2239,35,210,245,23.779999999999998,27.275,83.0,15.001299999999999,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11577,2012-05-02,summer,2012,5,13,0,Thursday,1,2,0.58,0.5455,0.78,0.194,49,179,228,23.779999999999998,27.275,78.0,12.998000000000001,20-30°C,75-100%,False,5,2012,0-10 kmh,Afternoon (12-18)
11578,2012-05-02,summer,2012,5,14,0,Thursday,1,1,0.62,0.6061,0.69,0.0896,51,189,240,25.419999999999998,30.305,69.0,6.0032,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11579,2012-05-02,summer,2012,5,15,0,Thursday,1,1,0.64,0.6061,0.65,0.194,52,204,256,26.240000000000002,30.305,65.0,12.998000000000001,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11580,2012-05-02,summer,2012,5,16,0,Thursday,1,1,0.64,0.6061,0.65,0.1642,54,313,367,26.240000000000002,30.305,65.0,11.0014,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11581,2012-05-02,summer,2012,5,17,0,Thursday,1,1,0.6,0.5909,0.73,0.2537,70,659,729,24.599999999999998,29.544999999999998,73.0,16.997899999999998,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11582,2012-05-02,summer,2012,5,18,0,Thursday,1,1,0.56,0.5303,0.73,0.2239,43,770,813,22.96,26.515,73.0,15.001299999999999,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11583,2012-05-02,summer,2012,5,19,0,Thursday,1,1,0.54,0.5152,0.77,0.2537,43,461,504,22.14,25.759999999999998,77.0,16.997899999999998,20-30°C,75-100%,False,5,2012,0-10 kmh,Evening (18-24)
11584,2012-05-02,summer,2012,5,20,0,Thursday,1,1,0.52,0.5,0.77,0.2537,42,296,338,21.32,25.0,77.0,16.997899999999998,20-30°C,75-100%,False,5,2012,0-10 kmh,Evening (18-24)
11585,2012-05-02,summer,2012,5,21,0,Thursday,1,1,0.52,0.5,0.77,0.2239,21,218,239,21.32,25.0,77.0,15.001299999999999,20-30°C,75-100%,False,5,2012,0-10 kmh,Evening (18-24)
11586,2012-05-02,summer,2012,5,22,0,Thursday,1,1,0.5,0.4848,0.82,0.2239,27,146,173,20.5,24.240000000000002,82.0,15.001299999999999,20-30°C,75-100%,False,5,2012,0-10 kmh,Evening (18-24)
11587,2012-05-02,summer,2012,5,23,0,Thursday,1,2,0.5,0.4848,0.77,0.2537,21,77,98,20.5,24.240000000000002,77.0,16.997899999999998,20-30°C,75-100%,False,5,2012,0-10 kmh,Evening (18-24)
11588,2012-05-03,summer,2012,5,0,0,Friday,1,2,0.48,0.4697,0.82,0.2239,15,75,90,19.68,23.485,82.0,15.001299999999999,10-20°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11589,2012-05-03,summer,2012,5,1,0,Friday,1,2,0.46,0.4545,0.88,0.1045,9,15,24,18.86,22.725,88.0,7.0015,10-20°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11590,2012-05-03,summer,2012,5,2,0,Friday,1,2,0.46,0.4545,0.88,0.1343,4,13,17,18.86,22.725,88.0,8.9981,10-20°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11591,2012-05-03,summer,2012,5,3,0,Friday,1,2,0.46,0.4545,0.88,0.0,2,4,6,18.86,22.725,88.0,0.0,10-20°C,75-100%,False,5,2012,,Night (0-6)
11592,2012-05-03,summer,2012,5,4,0,Friday,1,2,0.46,0.4545,0.88,0.2537,0,2,2,18.86,22.725,88.0,16.997899999999998,10-20°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11593,2012-05-03,summer,2012,5,5,0,Friday,1,2,0.46,0.4545,0.88,0.2537,1,20,21,18.86,22.725,88.0,16.997899999999998,10-20°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11594,2012-05-03,summer,2012,5,6,0,Friday,1,2,0.46,0.4545,0.88,0.1642,8,128,136,18.86,22.725,88.0,11.0014,10-20°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11595,2012-05-03,summer,2012,5,7,0,Friday,1,3,0.44,0.4394,0.94,0.1045,8,376,384,18.04,21.97,94.0,7.0015,10-20°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11596,2012-05-03,summer,2012,5,8,0,Friday,1,3,0.46,0.4545,0.88,0.194,19,608,627,18.86,22.725,88.0,12.998000000000001,10-20°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11597,2012-05-03,summer,2012,5,9,0,Friday,1,2,0.48,0.4697,0.88,0.1045,25,279,304,19.68,23.485,88.0,7.0015,10-20°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11598,2012-05-03,summer,2012,5,10,0,Friday,1,2,0.52,0.5,0.77,0.0,36,132,168,21.32,25.0,77.0,0.0,20-30°C,75-100%,False,5,2012,,Morning (6-12)
11599,2012-05-03,summer,2012,5,11,0,Friday,1,1,0.54,0.5152,0.77,0.0,34,167,201,22.14,25.759999999999998,77.0,0.0,20-30°C,75-100%,False,5,2012,,Morning (6-12)
11600,2012-05-03,summer,2012,5,12,0,Friday,1,1,0.56,0.5303,0.73,0.1343,64,237,301,22.96,26.515,73.0,8.9981,20-30°C,50-75%,False,5,2012,0-10 kmh,Morning (6-12)
11601,2012-05-03,summer,2012,5,13,0,Friday,1,1,0.6,0.5909,0.69,0.194,48,217,265,24.599999999999998,29.544999999999998,69.0,12.998000000000001,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11602,2012-05-03,summer,2012,5,14,0,Friday,1,1,0.64,0.6061,0.65,0.194,33,171,204,26.240000000000002,30.305,65.0,12.998000000000001,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11603,2012-05-03,summer,2012,5,15,0,Friday,1,1,0.66,0.6212,0.61,0.194,63,220,283,27.060000000000002,31.06,61.0,12.998000000000001,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11604,2012-05-03,summer,2012,5,16,0,Friday,1,1,0.68,0.6364,0.57,0.1642,45,325,370,27.880000000000003,31.819999999999997,56.99999999999999,11.0014,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11605,2012-05-03,summer,2012,5,17,0,Friday,1,1,0.72,0.6667,0.54,0.1343,87,617,704,29.52,33.335,54.0,8.9981,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11606,2012-05-03,summer,2012,5,18,0,Friday,1,1,0.72,0.6667,0.58,0.1343,64,642,706,29.52,33.335,57.99999999999999,8.9981,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11607,2012-05-03,summer,2012,5,19,0,Friday,1,1,0.7,0.6515,0.61,0.194,55,467,522,28.7,32.574999999999996,61.0,12.998000000000001,20-30°C,50-75%,False,5,2012,0-10 kmh,Evening (18-24)
11608,2012-05-03,summer,2012,5,20,0,Friday,1,1,0.64,0.6061,0.73,0.194,52,368,420,26.240000000000002,30.305,73.0,12.998000000000001,20-30°C,50-75%,False,5,2012,0-10 kmh,Evening (18-24)
11609,2012-05-03,summer,2012,5,21,0,Friday,1,1,0.62,0.5909,0.78,0.1343,42,257,299,25.419999999999998,29.544999999999998,78.0,8.9981,20-30°C,75-100%,False,5,2012,0-10 kmh,Evening (18-24)
11610,2012-05-03,summer,2012,5,22,0,Friday,1,1,0.62,0.5909,0.78,0.0,29,217,246,25.419999999999998,29.544999999999998,78.0,0.0,20-30°C,75-100%,False,5,2012,,Evening (18-24)
11611,2012-05-03,summer,2012,5,23,0,Friday,1,1,0.6,0.5606,0.83,0.0,21,100,121,24.599999999999998,28.03,83.0,0.0,20-30°C,75-100%,False,5,2012,,Evening (18-24)
11612,2012-05-04,summer,2012,5,0,0,Saturday,1,1,0.6,0.5758,0.78,0.3284,19,70,89,24.599999999999998,28.79,78.0,22.0028,20-30°C,75-100%,True,5,2012,20-30 kmh,Night (0-6)
11613,2012-05-04,summer,2012,5,1,0,Saturday,1,1,0.6,0.5758,0.78,0.1045,15,33,48,24.599999999999998,28.79,78.0,7.0015,20-30°C,75-100%,True,5,2012,0-10 kmh,Night (0-6)
11614,2012-05-04,summer,2012,5,2,0,Saturday,1,1,0.58,0.5455,0.83,0.1343,0,11,11,23.779999999999998,27.275,83.0,8.9981,20-30°C,75-100%,True,5,2012,0-10 kmh,Night (0-6)
11615,2012-05-04,summer,2012,5,3,0,Saturday,1,1,0.56,0.5303,0.88,0.2239,0,14,14,22.96,26.515,88.0,15.001299999999999,20-30°C,75-100%,True,5,2012,0-10 kmh,Night (0-6)
11616,2012-05-04,summer,2012,5,4,0,Saturday,1,1,0.56,0.5303,0.88,0.194,0,4,4,22.96,26.515,88.0,12.998000000000001,20-30°C,75-100%,True,5,2012,0-10 kmh,Night (0-6)
11617,2012-05-04,summer,2012,5,5,0,Saturday,1,1,0.56,0.5303,0.88,0.194,0,24,24,22.96,26.515,88.0,12.998000000000001,20-30°C,75-100%,True,5,2012,0-10 kmh,Night (0-6)
11618,2012-05-04,summer,2012,5,6,0,Saturday,1,1,0.54,0.5152,0.94,0.1045,8,127,135,22.14,25.759999999999998,94.0,7.0015,20-30°C,75-100%,True,5,2012,0-10 kmh,Night (0-6)
11619,2012-05-04,summer,2012,5,7,0,Saturday,1,1,0.56,0.5303,0.88,0.0,9,347,356,22.96,26.515,88.0,0.0,20-30°C,75-100%,True,5,2012,,Morning (6-12)
11620,2012-05-04,summer,2012,5,8,0,Saturday,1,1,0.56,0.5303,0.88,0.0,34,584,618,22.96,26.515,88.0,0.0,20-30°C,75-100%,True,5,2012,,Morning (6-12)
11621,2012-05-04,summer,2012,5,9,0,Saturday,1,1,0.6,0.5758,0.78,0.0,32,262,294,24.599999999999998,28.79,78.0,0.0,20-30°C,75-100%,True,5,2012,,Morning (6-12)
11622,2012-05-04,summer,2012,5,10,0,Saturday,1,2,0.62,0.5909,0.73,0.1343,45,154,199,25.419999999999998,29.544999999999998,73.0,8.9981,20-30°C,50-75%,True,5,2012,0-10 kmh,Morning (6-12)
11623,2012-05-04,summer,2012,5,11,0,Saturday,1,2,0.7,0.6515,0.61,0.0,77,181,258,28.7,32.574999999999996,61.0,0.0,20-30°C,50-75%,True,5,2012,,Morning (6-12)
11624,2012-05-04,summer,2012,5,12,0,Saturday,1,3,0.62,0.5909,0.78,0.3582,46,125,171,25.419999999999998,29.544999999999998,78.0,23.9994,20-30°C,75-100%,True,5,2012,20-30 kmh,Morning (6-12)
11625,2012-05-04,summer,2012,5,13,0,Saturday,1,2,0.64,0.6061,0.73,0.0,71,207,278,26.240000000000002,30.305,73.0,0.0,20-30°C,50-75%,True,5,2012,,Afternoon (12-18)
11626,2012-05-04,summer,2012,5,14,0,Saturday,1,2,0.66,0.6212,0.74,0.2836,83,159,242,27.060000000000002,31.06,74.0,19.0012,20-30°C,50-75%,True,5,2012,0-10 kmh,Afternoon (12-18)
11627,2012-05-04,summer,2012,5,15,0,Saturday,1,2,0.72,0.6818,0.62,0.1045,103,240,343,29.52,34.089999999999996,62.0,7.0015,20-30°C,50-75%,True,5,2012,0-10 kmh,Afternoon (12-18)
11628,2012-05-04,summer,2012,5,16,0,Saturday,1,1,0.76,0.6818,0.48,0.1642,82,358,440,31.16,34.089999999999996,48.0,11.0014,30-40°C,25-50%,True,5,2012,0-10 kmh,Afternoon (12-18)
11629,2012-05-04,summer,2012,5,17,0,Saturday,1,1,0.7,0.6515,0.54,0.4627,96,547,643,28.7,32.574999999999996,54.0,31.0009,20-30°C,50-75%,True,5,2012,20-30 kmh,Afternoon (12-18)
11630,2012-05-04,summer,2012,5,18,0,Saturday,1,1,0.7,0.6515,0.54,0.4627,77,564,641,28.7,32.574999999999996,54.0,31.0009,20-30°C,50-75%,True,5,2012,20-30 kmh,Afternoon (12-18)
11631,2012-05-04,summer,2012,5,19,0,Saturday,1,1,0.7,0.6515,0.51,0.1343,64,388,452,28.7,32.574999999999996,51.0,8.9981,20-30°C,50-75%,True,5,2012,0-10 kmh,Evening (18-24)
11632,2012-05-04,summer,2012,5,20,0,Saturday,1,1,0.68,0.6364,0.51,0.1045,58,255,313,27.880000000000003,31.819999999999997,51.0,7.0015,20-30°C,50-75%,True,5,2012,0-10 kmh,Evening (18-24)
11633,2012-05-04,summer,2012,5,21,0,Saturday,1,1,0.64,0.6061,0.69,0.194,49,186,235,26.240000000000002,30.305,69.0,12.998000000000001,20-30°C,50-75%,True,5,2012,0-10 kmh,Evening (18-24)
11634,2012-05-04,summer,2012,5,22,0,Saturday,1,1,0.6,0.5606,0.83,0.1343,50,182,232,24.599999999999998,28.03,83.0,8.9981,20-30°C,75-100%,True,5,2012,0-10 kmh,Evening (18-24)
11635,2012-05-04,summer,2012,5,23,0,Saturday,1,1,0.6,0.5606,0.83,0.0896,51,205,256,24.599999999999998,28.03,83.0,6.0032,20-30°C,75-100%,True,5,2012,0-10 kmh,Evening (18-24)
11636,2012-05-05,summer,2012,5,0,0,Sunday,0,1,0.6,0.5606,0.83,0.0,42,111,153,24.599999999999998,28.03,83.0,0.0,20-30°C,75-100%,True,5,2012,,Night (0-6)
11637,2012-05-05,summer,2012,5,1,0,Sunday,0,1,0.6,0.5606,0.83,0.0,28,79,107,24.599999999999998,28.03,83.0,0.0,20-30°C,75-100%,True,5,2012,,Night (0-6)
11638,2012-05-05,summer,2012,5,2,0,Sunday,0,1,0.58,0.5455,0.88,0.0,24,51,75,23.779999999999998,27.275,88.0,0.0,20-30°C,75-100%,True,5,2012,,Night (0-6)
11639,2012-05-05,summer,2012,5,3,0,Sunday,0,1,0.58,0.5455,0.83,0.0,11,21,32,23.779999999999998,27.275,83.0,0.0,20-30°C,75-100%,True,5,2012,,Night (0-6)
11640,2012-05-05,summer,2012,5,4,0,Sunday,0,1,0.56,0.5303,0.88,0.1045,0,9,9,22.96,26.515,88.0,7.0015,20-30°C,75-100%,True,5,2012,0-10 kmh,Night (0-6)
11641,2012-05-05,summer,2012,5,5,0,Sunday,0,1,0.56,0.5303,0.88,0.0896,8,14,22,22.96,26.515,88.0,6.0032,20-30°C,75-100%,True,5,2012,0-10 kmh,Night (0-6)
11642,2012-05-05,summer,2012,5,6,0,Sunday,0,2,0.54,0.5152,0.94,0.0,9,33,42,22.14,25.759999999999998,94.0,0.0,20-30°C,75-100%,True,5,2012,,Night (0-6)
11643,2012-05-05,summer,2012,5,7,0,Sunday,0,1,0.56,0.5303,0.88,0.0,8,79,87,22.96,26.515,88.0,0.0,20-30°C,75-100%,True,5,2012,,Morning (6-12)
11644,2012-05-05,summer,2012,5,8,0,Sunday,0,1,0.58,0.5455,0.83,0.0896,42,155,197,23.779999999999998,27.275,83.0,6.0032,20-30°C,75-100%,True,5,2012,0-10 kmh,Morning (6-12)
11645,2012-05-05,summer,2012,5,9,0,Sunday,0,1,0.62,0.5909,0.78,0.1045,61,223,284,25.419999999999998,29.544999999999998,78.0,7.0015,20-30°C,75-100%,True,5,2012,0-10 kmh,Morning (6-12)
11646,2012-05-05,summer,2012,5,10,0,Sunday,0,1,0.66,0.6212,0.65,0.1343,148,284,432,27.060000000000002,31.06,65.0,8.9981,20-30°C,50-75%,True,5,2012,0-10 kmh,Morning (6-12)
11647,2012-05-05,summer,2012,5,11,0,Sunday,0,1,0.7,0.6515,0.58,0.0896,221,354,575,28.7,32.574999999999996,57.99999999999999,6.0032,20-30°C,50-75%,True,5,2012,0-10 kmh,Morning (6-12)
11648,2012-05-05,summer,2012,5,12,0,Sunday,0,1,0.72,0.6667,0.58,0.1045,220,330,550,29.52,33.335,57.99999999999999,7.0015,20-30°C,50-75%,True,5,2012,0-10 kmh,Morning (6-12)
11649,2012-05-05,summer,2012,5,13,0,Sunday,0,1,0.74,0.6818,0.55,0.1343,217,307,524,30.34,34.089999999999996,55.00000000000001,8.9981,30-40°C,50-75%,True,5,2012,0-10 kmh,Afternoon (12-18)
11650,2012-05-05,summer,2012,5,14,0,Sunday,0,3,0.7,0.6515,0.61,0.2985,187,241,428,28.7,32.574999999999996,61.0,19.999499999999998,20-30°C,50-75%,True,5,2012,0-10 kmh,Afternoon (12-18)
11651,2012-05-05,summer,2012,5,15,0,Sunday,0,3,0.66,0.6212,0.74,0.194,241,300,541,27.060000000000002,31.06,74.0,12.998000000000001,20-30°C,50-75%,True,5,2012,0-10 kmh,Afternoon (12-18)
11652,2012-05-05,summer,2012,5,16,0,Sunday,0,2,0.68,0.6364,0.65,0.3881,230,310,540,27.880000000000003,31.819999999999997,65.0,26.0027,20-30°C,50-75%,True,5,2012,20-30 kmh,Afternoon (12-18)
11653,2012-05-05,summer,2012,5,17,0,Sunday,0,2,0.68,0.6364,0.65,0.2985,204,298,502,27.880000000000003,31.819999999999997,65.0,19.999499999999998,20-30°C,50-75%,True,5,2012,0-10 kmh,Afternoon (12-18)
11654,2012-05-05,summer,2012,5,18,0,Sunday,0,2,0.66,0.6212,0.69,0.3582,156,278,434,27.060000000000002,31.06,69.0,23.9994,20-30°C,50-75%,True,5,2012,20-30 kmh,Afternoon (12-18)
11655,2012-05-05,summer,2012,5,19,0,Sunday,0,2,0.62,0.5909,0.73,0.3284,151,254,405,25.419999999999998,29.544999999999998,73.0,22.0028,20-30°C,50-75%,True,5,2012,20-30 kmh,Evening (18-24)
11656,2012-05-05,summer,2012,5,20,0,Sunday,0,1,0.6,0.5758,0.78,0.2537,100,209,309,24.599999999999998,28.79,78.0,16.997899999999998,20-30°C,75-100%,True,5,2012,0-10 kmh,Evening (18-24)
11657,2012-05-05,summer,2012,5,21,0,Sunday,0,2,0.58,0.5455,0.78,0.2239,86,183,269,23.779999999999998,27.275,78.0,15.001299999999999,20-30°C,75-100%,True,5,2012,0-10 kmh,Evening (18-24)
11658,2012-05-05,summer,2012,5,22,0,Sunday,0,2,0.58,0.5455,0.78,0.194,67,150,217,23.779999999999998,27.275,78.0,12.998000000000001,20-30°C,75-100%,True,5,2012,0-10 kmh,Evening (18-24)
11659,2012-05-05,summer,2012,5,23,0,Sunday,0,2,0.56,0.5303,0.83,0.2836,35,114,149,22.96,26.515,83.0,19.0012,20-30°C,75-100%,True,5,2012,0-10 kmh,Evening (18-24)
11660,2012-05-06,summer,2012,5,0,0,Monday,0,2,0.56,0.5303,0.83,0.1343,23,111,134,22.96,26.515,83.0,8.9981,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11661,2012-05-06,summer,2012,5,1,0,Monday,0,2,0.54,0.5152,0.83,0.2239,37,84,121,22.14,25.759999999999998,83.0,15.001299999999999,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11662,2012-05-06,summer,2012,5,2,0,Monday,0,2,0.54,0.5152,0.83,0.2836,29,64,93,22.14,25.759999999999998,83.0,19.0012,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11663,2012-05-06,summer,2012,5,3,0,Monday,0,2,0.54,0.5152,0.83,0.194,9,19,28,22.14,25.759999999999998,83.0,12.998000000000001,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11664,2012-05-06,summer,2012,5,4,0,Monday,0,3,0.52,0.5,0.83,0.1642,9,7,16,21.32,25.0,83.0,11.0014,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11665,2012-05-06,summer,2012,5,5,0,Monday,0,3,0.52,0.5,0.83,0.1642,1,10,11,21.32,25.0,83.0,11.0014,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11666,2012-05-06,summer,2012,5,6,0,Monday,0,3,0.52,0.5,0.83,0.2239,3,14,17,21.32,25.0,83.0,15.001299999999999,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11667,2012-05-06,summer,2012,5,7,0,Monday,0,3,0.52,0.5,0.83,0.1642,5,31,36,21.32,25.0,83.0,11.0014,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11668,2012-05-06,summer,2012,5,8,0,Monday,0,2,0.5,0.4848,0.88,0.1343,23,91,114,20.5,24.240000000000002,88.0,8.9981,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11669,2012-05-06,summer,2012,5,9,0,Monday,0,2,0.52,0.5,0.83,0.1642,63,128,191,21.32,25.0,83.0,11.0014,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11670,2012-05-06,summer,2012,5,10,0,Monday,0,2,0.54,0.5152,0.77,0.1045,112,221,333,22.14,25.759999999999998,77.0,7.0015,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11671,2012-05-06,summer,2012,5,11,0,Monday,0,1,0.56,0.5303,0.73,0.1045,144,270,414,22.96,26.515,73.0,7.0015,20-30°C,50-75%,False,5,2012,0-10 kmh,Morning (6-12)
11672,2012-05-06,summer,2012,5,12,0,Monday,0,2,0.6,0.6061,0.64,0.0896,207,351,558,24.599999999999998,30.305,64.0,6.0032,20-30°C,50-75%,False,5,2012,0-10 kmh,Morning (6-12)
11673,2012-05-06,summer,2012,5,13,0,Monday,0,2,0.6,0.6061,0.64,0.0,197,368,565,24.599999999999998,30.305,64.0,0.0,20-30°C,50-75%,False,5,2012,,Afternoon (12-18)
11674,2012-05-06,summer,2012,5,14,0,Monday,0,2,0.6,0.6061,0.64,0.1045,226,292,518,24.599999999999998,30.305,64.0,7.0015,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11675,2012-05-06,summer,2012,5,15,0,Monday,0,2,0.62,0.6061,0.61,0.1045,229,342,571,25.419999999999998,30.305,61.0,7.0015,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11676,2012-05-06,summer,2012,5,16,0,Monday,0,2,0.62,0.6061,0.61,0.0,181,363,544,25.419999999999998,30.305,61.0,0.0,20-30°C,50-75%,False,5,2012,,Afternoon (12-18)
11677,2012-05-06,summer,2012,5,17,0,Monday,0,2,0.62,0.6061,0.65,0.1343,195,316,511,25.419999999999998,30.305,65.0,8.9981,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11678,2012-05-06,summer,2012,5,18,0,Monday,0,2,0.62,0.6061,0.61,0.194,131,332,463,25.419999999999998,30.305,61.0,12.998000000000001,20-30°C,50-75%,False,5,2012,0-10 kmh,Afternoon (12-18)
11679,2012-05-06,summer,2012,5,19,0,Monday,0,2,0.6,0.6061,0.64,0.1642,117,266,383,24.599999999999998,30.305,64.0,11.0014,20-30°C,50-75%,False,5,2012,0-10 kmh,Evening (18-24)
11680,2012-05-06,summer,2012,5,20,0,Monday,0,1,0.6,0.6061,0.64,0.194,73,203,276,24.599999999999998,30.305,64.0,12.998000000000001,20-30°C,50-75%,False,5,2012,0-10 kmh,Evening (18-24)
11681,2012-05-06,summer,2012,5,21,0,Monday,0,1,0.56,0.5303,0.73,0.194,55,148,203,22.96,26.515,73.0,12.998000000000001,20-30°C,50-75%,False,5,2012,0-10 kmh,Evening (18-24)
11682,2012-05-06,summer,2012,5,22,0,Monday,0,1,0.56,0.5303,0.73,0.1642,44,113,157,22.96,26.515,73.0,11.0014,20-30°C,50-75%,False,5,2012,0-10 kmh,Evening (18-24)
11683,2012-05-06,summer,2012,5,23,0,Monday,0,1,0.52,0.5,0.77,0.194,22,80,102,21.32,25.0,77.0,12.998000000000001,20-30°C,75-100%,False,5,2012,0-10 kmh,Evening (18-24)
11684,2012-05-07,summer,2012,5,0,0,Tuesday,1,2,0.52,0.5,0.77,0.1343,13,21,34,21.32,25.0,77.0,8.9981,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11685,2012-05-07,summer,2012,5,1,0,Tuesday,1,2,0.52,0.5,0.77,0.194,1,8,9,21.32,25.0,77.0,12.998000000000001,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11686,2012-05-07,summer,2012,5,2,0,Tuesday,1,1,0.5,0.4848,0.77,0.194,1,5,6,20.5,24.240000000000002,77.0,12.998000000000001,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11687,2012-05-07,summer,2012,5,3,0,Tuesday,1,1,0.5,0.4848,0.77,0.194,2,3,5,20.5,24.240000000000002,77.0,12.998000000000001,20-30°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11688,2012-05-07,summer,2012,5,4,0,Tuesday,1,2,0.46,0.4545,0.88,0.1343,0,2,2,18.86,22.725,88.0,8.9981,10-20°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11689,2012-05-07,summer,2012,5,5,0,Tuesday,1,1,0.46,0.4545,0.88,0.1045,2,21,23,18.86,22.725,88.0,7.0015,10-20°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11690,2012-05-07,summer,2012,5,6,0,Tuesday,1,1,0.46,0.4545,0.88,0.1045,8,134,142,18.86,22.725,88.0,7.0015,10-20°C,75-100%,False,5,2012,0-10 kmh,Night (0-6)
11691,2012-05-07,summer,2012,5,7,0,Tuesday,1,2,0.48,0.4697,0.82,0.1045,18,367,385,19.68,23.485,82.0,7.0015,10-20°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11692,2012-05-07,summer,2012,5,8,0,Tuesday,1,2,0.5,0.4848,0.82,0.194,31,608,639,20.5,24.240000000000002,82.0,12.998000000000001,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11693,2012-05-07,summer,2012,5,9,0,Tuesday,1,2,0.5,0.4848,0.82,0.2239,61,289,350,20.5,24.240000000000002,82.0,15.001299999999999,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
11694,2012-05-07,summer,2012,5,10,0,Tuesday,1,2,0.52,0.5,0.77,0.194,62,128,190,21.32,25.0,77.0,12.998000000000001,20-30°C,75-100%,False,5,2012,0-10 kmh,Morning (6-12)
